MatchAthleteID,RankDifference,HeadToHeadDifference,DifferenceDurationToDateVsOpponent,DifferenceDurationInLastYear,DifferenceDurationOnCourtThisTournament,DifferenceMatchesInLastYear,DifferenceTournamentsInLastYear,MatchResult
5323_P2,-212,0,1487,104,,3,1,Lost
5331_P2,-183,0,2547,666,,16,7,Lost
5358_P2,210,0,2029,-395,-7,-10,-4,Lost
5434_P2,-5,0,-1239,-109,,-1,0,Lost
5452_P2,31,0,-2842,-320,-6,-6,-4,Lost
5453_P2,127,0,-6289,-1133,51,-24,-10,Lost
5456_P2,37,0,-5295,-885,-28,-18,-6,Lost
5487_P2,54,0,-2857,-476,,-10,-6,Lost
5488_P2,71,0,-3365,-1283,,-22,-10,Lost
5495_P2,-38,0,-1310,-353,,-8,-3,Lost
5507_P2,8,0,-1401,-944,,-23,-7,Lost
5543_P2,445,0,-2939,-665,27,-16,-7,Lost
5554_P2,-71,0,,,,,,Lost
5560_P2,503,0,-3144,-776,,-16,-7,Lost
5561_P2,83,0,-5295,-1246,,-23,-9,Lost
5589_P2,-181,0,3708,498,-58,9,4,Lost
5623_P2,111,0,3518,31,30,1,2,Lost
5635_P2,579,0,,,,,,Lost
5639_P2,287,0,-429,-289,,-8,-3,Lost
5640_P2,-220,0,-298,-35,,-1,-1,Lost
5641_P2,880,0,-239,-68,,-2,-2,Lost
5645_P2,-213,0,-453,-175,,-4,-1,Lost
5680_P2,60,0,-5704,-838,-11,-18,-9,Lost
5693_P2,14,0,-3996,134,14,1,-1,Lost
5707_P2,120,0,-2950,-720,,-12,-3,Lost
5722_P2,167,0,42,42,,2,1,Lost
5774_P2,-5,0,-369,-283,,-2,-1,Lost
5777_P2,37,0,509,-437,,-12,-3,Lost
5816_P2,805,0,-933,-654,,-14,-5,Lost
5831_P2,15,0,1421,96,10,0,0,Lost
5843_P2,43,0,-604,-640,124,-14,-7,Lost
5844_P2,16,0,1984,-550,,-13,1,Lost
5852_P2,16,0,1153,84,,2,0,Lost
5858_P2,664,0,-3018,-878,,-22,-9,Lost
5880_P2,145,0,-6810,-854,99,-19,-8,Lost
5895_P2,6,0,-785,-186,,-5,1,Lost
5907_P2,1223,0,-129,-100,7,-2,-2,Lost
5932_P2,1342,0,-826,-98,,-3,-2,Lost
5948_P2,209,0,178,73,,3,2,Lost
5968_P2,68,0,-4060,-203,18,-3,2,Lost
5990_P2,58,0,429,-703,-22,-12,-4,Lost
5997_P2,-36,0,497,316,,7,3,Lost
5999_P2,185,0,-5616,-1325,,-25,-10,Lost
6017_P2,193,0,-6554,-1450,,-29,-13,Lost
6030_P2,282,0,,,,,,Lost
6031_P2,332,0,-211,-127,,-3,-1,Lost
6041_P2,-236,0,234,234,,6,3,Lost
6055_P2,62,0,-4646,-612,1,-9,-7,Lost
6062_P2,73,0,-3299,-1203,7,-27,-11,Lost
6068_P2,96,0,-3892,-1040,-11,-26,-11,Lost
6079_P2,615,0,-2025,-442,,-9,-3,Lost
6094_P2,68,0,-824,-310,,-7,-3,Lost
6105_P2,217,0,-436,-182,,-3,-2,Lost
6107_P2,-76,0,77,-120,,-2,0,Lost
6108_P2,301,0,-176,-31,,-1,-1,Lost
6121_P2,26,0,-2751,-1010,13,-22,-7,Lost
6128_P2,-1,0,3327,-132,,-2,-2,Lost
6142_P2,178,0,-728,-245,,-8,-6,Lost
6146_P2,210,0,-1621,-566,,-14,-6,Lost
6229_P2,241,0,-1104,-381,,-9,-3,Lost
6232_P2,-117,0,648,62,,0,1,Lost
6248_P2,99,0,-3655,217,-36,6,4,Lost
6256_P2,67,0,-1845,-827,,-19,-7,Lost
6330_P2,159,0,-4498,-419,32,-10,-3,Lost
6339_P2,23,0,692,-247,,-4,-3,Lost
6354_P2,125,0,-1919,-906,,-20,-7,Lost
6357_P2,71,0,265,-234,,-4,-1,Lost
6359_P2,91,0,-3279,-938,,-19,-9,Lost
6363_P2,95,0,37,-559,,-12,-3,Lost
6372_P2,-812,0,117,33,,1,1,Lost
6376_P2,-515,0,30,30,,1,1,Lost
6387_P2,61,0,-5917,-1677,20,-33,-8,Lost
6405_P2,38,0,-1580,-1283,5,-24,-5,Lost
6415_P2,98,0,-4232,-561,,-12,-6,Lost
6422_P2,546,0,-1491,-495,,-11,-5,Lost
6430_P2,18,0,142,-134,,-3,-1,Lost
6521_P2,112,0,-4093,-1323,43,-26,-12,Lost
6523_P2,102,0,-5653,-1405,,-36,-10,Lost
6532_P2,106,0,-5616,-1316,,-26,-5,Lost
6587_P2,-541,0,-33,21,,1,1,Lost
6589_P2,109,0,-3013,-1242,,-29,-12,Lost
6590_P2,325,0,-1483,-950,,-23,-9,Lost
6613_P2,-2,0,-850,529,4,10,-1,Lost
6627_P2,-22,0,2401,658,,13,4,Lost
6634_P2,-374,0,2148,240,,6,2,Lost
6668_P2,100,0,-1030,-590,-11,-13,-4,Lost
6678_P2,1075,0,-256,-100,-12,-2,-2,Lost
6685_P2,47,0,-319,-439,,-6,3,Lost
6686_P2,673,0,-5641,-1769,,-34,-14,Lost
6698_P2,179,0,-1662,-933,,-20,-7,Lost
6763_P2,16,0,-860,203,,3,3,Lost
6778_P2,25,0,-269,-438,,-5,1,Lost
6785_P2,-16,0,1841,-299,,-3,3,Lost
6787_P2,103,0,-4924,-624,,-11,-1,Lost
6879_P2,2,0,-826,219,26,3,2,Lost
6887_P2,245,0,62,-82,,-1,0,Lost
6896_P2,1176,0,-428,-212,22,-7,-5,Lost
6898_P2,216,0,-246,-202,,-5,-2,Lost
6907_P2,133,0,-83,-83,,-3,-2,Lost
6945_P2,27,0,-2725,-969,,-19,-7,Lost
6950_P2,10,0,-2122,-247,,-9,-6,Lost
6998_P2,-61,0,1880,232,,6,3,Lost
7025_P2,-70,0,1261,295,27,9,5,Lost
7036_P2,681,0,-78,-35,,-1,-1,Lost
7088_P2,-40,0,772,148,,4,4,Lost
7099_P2,227,0,-3774,-1211,,-24,-11,Lost
7114_P2,34,0,-232,-423,-17,-5,-4,Lost
7168_P2,-60,0,291,47,,4,6,Lost
7235_P2,29,0,17,-6,,-3,-2,Lost
7271_P2,509,0,-1445,-485,,-12,-5,Lost
7294_P2,123,0,-418,-179,,-4,-3,Lost
7315_P2,55,0,345,59,94,2,-1,Lost
7393_P2,4,0,126,3,-30,0,-1,Lost
7405_P2,3,0,-65,-97,3,-3,-1,Lost
7421_P2,-192,0,951,-12,-79,1,2,Lost
7452_P2,285,0,,,,,,Lost
7473_P2,-53,0,179,-32,,0,1,Lost
7502_P2,111,0,-3375,-1532,-13,-32,-11,Lost
7507_P2,-122,0,433,84,,2,2,Lost
7521_P2,42,0,108,41,,0,-1,Lost
7536_P2,-23,0,594,-49,-44,1,1,Lost
7574_P2,70,0,-1856,-336,2,-9,-5,Lost
7584_P2,199,0,-1860,-1548,,-30,-6,Lost
7600_P2,335,0,-2597,-1134,,-23,-13,Lost
7604_P2,598,0,-2850,-1492,31,-36,-16,Lost
7626_P2,22,0,293,-182,,-5,-2,Lost
7630_P2,438,0,-1438,-935,,-22,-12,Lost
7641_P2,35,0,-3206,-746,-2,-15,-7,Lost
7643_P2,14,0,-555,-223,2,2,-2,Lost
7644_P2,40,0,-3133,-1358,0,-26,-9,Lost
7664_P2,-7,0,-2083,-546,,-13,-9,Lost
7688_P2,256,0,-621,-67,,-3,-2,Lost
7689_P2,750,0,-1354,-567,,-14,-8,Lost
7691_P2,144,0,-2198,-1270,,-30,-11,Lost
7779_P2,7,0,-884,334,,12,-2,Lost
7780_P2,15,0,-532,-186,,-3,-2,Lost
7789_P2,-1,0,-660,-546,,-13,-6,Lost
7824_P2,-6,0,739,-429,-85,-7,1,Lost
7831_P2,11,0,-2983,-657,,-9,-5,Lost
7881_P2,194,0,-564,-123,,-4,-2,Lost
7886_P2,28,0,-910,-602,,-11,-3,Lost
7887_P2,66,0,-1013,-504,,-16,-4,Lost
7934_P2,103,0,-439,-244,,-5,-4,Lost
7936_P2,118,0,-2686,-981,,-25,-14,Lost
7946_P2,544,0,22,-36,47,0,0,Lost
8029_P2,64,0,-4011,-1087,8,-21,-5,Lost
8031_P2,47,0,-61,-53,-14,0,-1,Lost
8053_P2,254,0,-218,-37,19,-2,-2,Lost
8069_P2,-32,0,-11,-11,,0,0,Lost
8072_P2,162,0,-207,-159,,-4,-2,Lost
8073_P2,89,0,-2424,-758,,-21,-13,Lost
8093_P2,22,0,2385,983,37,20,9,Lost
8102_P2,20,0,-1776,-981,,-23,-6,Lost
8123_P2,128,0,-2547,-1044,,-20,-11,Lost
8124_P2,32,0,-1277,-688,,-12,-2,Lost
8132_P2,352,0,-2062,-723,6,-15,-6,Lost
8141_P2,159,0,-4531,-1146,37,-25,-5,Lost
8148_P2,19,0,-1682,-611,,-9,-3,Lost
8183_P2,139,0,-1474,-830,7,-19,-7,Lost
8187_P2,32,0,-1421,-291,16,-7,-6,Lost
8196_P2,45,0,54,104,23,3,2,Lost
8209_P2,83,0,-211,153,,5,3,Lost
8210_P2,213,0,-552,-295,40,-11,-7,Lost
8222_P2,151,0,-114,-32,,-1,0,Lost
8225_P2,26,0,51,-5,,1,1,Lost
8227_P2,307,0,-550,-420,24,-11,-5,Lost
8230_P2,70,0,-2087,-970,,-24,-10,Lost
8233_P2,7,0,-1789,-769,-84,-12,-4,Lost
8252_P2,35,0,-1142,-355,85,-6,-3,Lost
8268_P2,-6,0,-670,-499,,-12,-6,Lost
8280_P2,13,0,-1596,-389,-41,-7,1,Lost
8314_P2,5,0,704,248,1,3,2,Lost
8316_P2,19,0,-417,-152,-64,-2,-1,Lost
8334_P2,401,0,-1625,-999,,-25,-12,Lost
8339_P2,85,0,-1402,-782,,-21,-10,Lost
8345_P2,395,0,-1299,-864,,-19,-9,Lost
8346_P2,547,0,-417,-321,,-9,-4,Lost
8370_P2,475,0,-3544,-1436,10,-34,-14,Lost
8378_P2,253,0,-316,-218,-21,-7,-4,Lost
8388_P2,78,0,-279,-87,,-3,-2,Lost
8391_P2,147,0,-3121,-1204,,-29,-10,Lost
8392_P2,410,0,-1504,-743,,-16,-6,Lost
8395_P2,30,0,-660,-330,,-7,-3,Lost
8397_P2,-110,0,22,-13,,0,0,Lost
8398_P2,56,0,-90,52,,2,2,Lost
8399_P2,395,0,-457,-248,,-7,-3,Lost
8402_P2,307,0,-1903,-730,,-17,-6,Lost
8403_P2,421,0,-818,-600,,-14,-5,Lost
8435_P2,-26,0,797,681,,13,6,Lost
8439_P2,58,0,-146,-167,,-3,-2,Lost
8457_P2,-122,0,1798,317,-83,8,8,Lost
8470_P2,51,0,-2941,-1631,,-29,-3,Lost
8475_P2,-80,0,-432,-224,,-4,1,Lost
8477_P2,-195,0,1076,209,,3,2,Lost
8493_P2,233,0,29,-229,28,-7,-4,Lost
8497_P2,226,0,-339,-312,,-9,-5,Lost
8503_P2,170,0,-578,-162,11,-5,-2,Lost
8504_P2,306,0,-63,-63,9,-3,-2,Lost
8505_P2,387,0,-1544,-596,31,-15,-8,Lost
8508_P2,-355,0,110,83,,2,1,Lost
8545_P2,41,0,-3145,-1301,,-27,-8,Lost
8591_P2,-3,0,-798,20,,-2,-4,Lost
8623_P2,273,0,-80,36,36,1,1,Lost
8624_P2,109,0,-783,-596,,-16,-9,Lost
8634_P2,129,0,-3409,-847,,-20,-10,Lost
8647_P2,197,0,-1924,-910,,-19,-9,Lost
8648_P2,-78,0,327,106,,3,0,Lost
8654_P2,259,0,-3269,-712,25,-16,-7,Lost
8658_P2,344,0,-527,-186,43,-6,-4,Lost
8663_P2,95,0,-545,-390,,-7,-4,Lost
8671_P2,514,0,-234,-145,,-4,-3,Lost
8675_P2,29,0,-20,-39,,0,0,Lost
8680_P2,318,0,-153,-51,,-1,-1,Lost
8696_P2,94,0,-2006,-1505,48,-37,-15,Lost
8711_P2,24,0,-104,-48,-6,-1,-3,Lost
8715_P2,-66,0,295,144,,4,2,Lost
8716_P2,226,0,-1402,-525,,-13,-8,Lost
8726_P2,-38,0,404,-35,,-1,0,Lost
8728_P2,13,0,-186,-246,,-3,-1,Lost
8746_P2,16,0,-1889,-1051,,-23,-11,Lost
8754_P2,3,0,-62,312,94,5,4,Lost
8771_P2,115,0,-1315,-515,,-12,-8,Lost
8812_P2,577,0,-1161,-1003,,-25,-14,Lost
8816_P2,41,0,-2259,-1815,,-40,-9,Lost
8839_P2,56,0,-846,-528,-37,-12,-5,Lost
8852_P2,-39,0,1655,938,-3,24,15,Lost
8877_P2,24,0,-969,-420,,-9,-5,Lost
8878_P2,80,0,-3604,-1809,,-38,-19,Lost
8902_P2,7,0,-486,-653,35,-16,-2,Lost
8905_P2,23,0,-2204,-1372,,-25,2,Lost
8973_P2,29,0,-1602,-707,,-16,-10,Lost
8980_P2,35,0,-886,-484,,-12,-7,Lost
8981_P2,46,0,-268,-142,,-4,-2,Lost
8984_P2,-3,0,-212,-116,,-4,-4,Lost
8992_P2,2,0,-814,-166,,-5,-3,Lost
8997_P2,-35,0,-667,-460,,-9,-6,Lost
9074_P2,-18,0,-609,-579,,-14,-7,Lost
9081_P2,146,0,19,,,,,Lost
9125_P2,23,0,-569,-932,-26,-21,-4,Lost
9137_P2,155,0,-1128,-446,-27,-10,-2,Lost
9146_P2,252,0,-1920,-1497,22,-35,-16,Lost
9154_P2,331,0,-131,-81,,-2,0,Lost
9211_P2,-109,0,793,554,,13,5,Lost
9237_P2,-20,0,319,234,-33,8,2,Lost
9271_P2,236,0,-1404,-729,,-19,-11,Lost
9277_P2,120,0,-1437,-908,,-18,-11,Lost
9279_P2,124,0,-1247,-598,,-15,-9,Lost
9280_P2,363,0,-1689,-1167,,-27,-14,Lost
9285_P2,136,0,-595,-281,,-5,-2,Lost
9300_P2,-48,0,42,-18,,0,2,Lost
9309_P2,299,0,-796,-413,,-12,-7,Lost
9310_P2,321,0,-75,-53,,-2,-2,Lost
9321_P2,48,0,-1515,-927,52,-20,-3,Lost
9324_P2,58,0,-1578,-1180,12,-20,1,Lost
9331_P2,22,0,-792,-903,,-14,2,Lost
9372_P2,56,0,-762,-583,65,-13,-6,Lost
9381_P2,-27,0,-761,-494,-81,-10,-7,Lost
9387_P2,-23,0,-165,-219,,-7,-2,Lost
9389_P2,-13,0,588,325,,5,5,Lost
9400_P2,10,0,-192,300,35,5,-2,Lost
9422_P2,499,0,-1713,-1350,,-34,-13,Lost
9468_P2,191,0,-1478,-809,95,-16,-6,Lost
9505_P2,33,0,-167,-126,,-2,0,Lost
9507_P2,-15,0,-656,-8,,-1,-2,Lost
9541_P2,361,0,-1561,-1032,-19,-24,-12,Lost
9547_P2,238,0,-447,-217,,-5,-2,Lost
9549_P2,56,0,-89,-110,,-3,0,Lost
9580_P2,75,0,-2730,-1925,4,-38,-14,Lost
9584_P2,56,0,-1675,-1039,6,-18,0,Lost
9586_P2,74,0,-178,-118,-10,-4,-3,Lost
9592_P2,133,0,-766,-766,-12,-17,-6,Lost
9598_P2,194,0,-55,-55,,-1,-1,Lost
9604_P2,49,0,-888,-621,,-14,-6,Lost
9614_P2,128,0,-1039,-655,,-14,-10,Lost
9626_P2,138,0,-1506,-927,,-22,-11,Lost
9650_P2,31,0,-549,-283,54,-7,-2,Lost
9660_P2,-25,0,-472,-484,,-10,-6,Lost
9683_P2,3,0,-340,-176,-4,-1,0,Lost
9697_P2,13,0,-187,-397,74,-7,1,Lost
9732_P2,65,0,-610,-435,,-8,-5,Lost
9742_P2,72,0,-179,-148,,-4,-2,Lost
9746_P2,-45,0,121,162,,4,1,Lost
9752_P2,29,0,-516,-611,,-13,-2,Lost
9774_P2,272,0,-1811,-1400,84,-36,-15,Lost
9775_P2,290,0,-155,-155,,-5,-3,Lost
9777_P2,364,0,-155,-155,,-5,-3,Lost
9789_P2,-7,0,15,15,,1,1,Lost
9790_P2,266,0,,,,,,Lost
9797_P2,21,0,-1237,-716,-26,-16,-4,Lost
9827_P2,127,0,-730,-420,,-9,-3,Lost
9837_P2,105,0,-2276,-1696,,-44,-8,Lost
9856_P2,235,0,,,,,,Lost
9867_P2,98,0,-223,,,,,Lost
9904_P2,-40,0,-42,-42,,-1,-1,Lost
9928_P2,51,0,-1255,-826,,-18,-9,Lost
9931_P2,2,0,-161,-82,,-3,-2,Lost
9944_P2,-3,0,136,136,,5,2,Lost
9946_P2,59,0,-285,-285,,-7,-1,Lost
9955_P2,306,0,-1043,-809,20,-22,-13,Lost
9958_P2,176,0,-1062,-975,,-26,-11,Lost
9960_P2,-62,0,179,179,,5,4,Lost
9962_P2,106,0,-504,-314,,-9,-8,Lost
9964_P2,-2,0,-127,-84,,-3,-2,Lost
9967_P2,275,0,-21,-21,,-2,-1,Lost
9990_P2,69,0,-635,-469,-10,-12,-7,Lost
9994_P2,37,0,-229,-193,5,-7,-2,Lost
9995_P2,42,0,-1185,-1069,-22,-23,-7,Lost
10027_P2,-1,0,-500,-598,,-16,0,Lost
10029_P2,134,0,-741,-630,,-16,-7,Lost
10032_P2,94,0,-1011,-758,,-18,-7,Lost
10067_P2,12,0,103,211,,-1,0,Lost
10175_P2,6,0,-331,-270,,-6,-2,Lost
10177_P2,16,0,-616,-227,,0,6,Lost
10207_P2,55,0,-545,-545,68,-11,-3,Lost
10261_P2,25,0,-747,-747,-1,-13,0,Lost
10264_P2,6,0,-457,-457,,-11,-4,Lost
10266_P2,23,0,-236,-236,,-5,2,Lost
10272_P2,-34,0,2,2,-79,2,0,Lost
10328_P2,32,0,-837,-837,44,-17,-3,Lost
10344_P2,19,0,-428,-428,,-9,-7,Lost
10352_P2,83,0,-554,-554,,-15,-6,Lost
10354_P2,69,0,-135,-135,,-4,-2,Lost
10394_P2,-31,0,94,94,,2,0,Lost
10406_P2,113,0,-449,-449,-20,-11,-5,Lost
10413_P2,222,0,-848,-848,,-18,-6,Lost
10458_P2,18,0,-29,-29,,-1,-1,Lost
10465_P2,209,0,-355,-355,,-11,-6,Lost
10466_P2,-155,0,115,115,,2,2,Lost
10473_P2,45,0,123,123,122,1,1,Lost
10497_P2,-8,0,-163,-163,,-4,-1,Lost
10531_P2,190,0,-406,-406,,-10,-5,Lost
10557_P2,105,0,-47,-47,,-1,-2,Lost
10562_P2,5,0,-46,-46,,-1,-1,Lost
10570_P2,25,0,33,33,15,4,4,Lost
10589_P2,229,0,-359,-359,44,-12,-6,Lost
10617_P2,-63,0,-56,-56,,-1,0,Lost
10633_P2,132,0,-489,-489,-30,-11,-6,Lost
10642_P2,97,0,-26,-26,,-1,-1,Lost
10683_P2,50,0,-726,-726,,-14,-6,Lost
10716_P2,191,0,-736,-736,24,-16,-3,Lost
10732_P2,-182,0,,,,,,Lost
10746_P2,79,0,-348,-348,8,-9,-4,Lost
10749_P2,205,0,,,,,,Lost
10752_P2,445,0,-618,-618,,-13,-5,Lost
10753_P2,-14,0,,,,,,Lost
10766_P2,109,0,-618,-618,,-13,-5,Lost
10767_P2,111,0,-423,-423,,-11,-6,Lost
10772_P2,305,0,-274,-274,,-6,-3,Lost
10777_P2,-448,0,132,132,,4,4,Lost
10778_P2,216,0,-328,-328,,-7,-4,Lost
10784_P2,161,0,-380,-380,,-10,-5,Lost
10786_P2,387,0,-295,-295,,-6,-4,Lost
10801_P2,5,0,205,205,,7,4,Lost
10806_P2,24,0,-140,-140,,-1,1,Lost
10809_P2,-31,0,-10,-10,-61,-1,2,Lost
10814_P2,21,0,-229,-229,,-5,0,Lost
10834_P2,-6,0,38,38,-24,2,0,Lost
10839_P2,6,0,152,152,-15,5,2,Lost
10843_P2,30,0,38,38,75,0,-1,Lost
10861_P2,6,0,41,41,,1,0,Lost
10891_P2,250,0,-316,-316,-62,-8,-2,Lost
10914_P2,573,0,-249,-249,,-6,-4,Lost
10923_P2,35,0,-200,-200,,-4,-2,Lost
10924_P2,47,0,-103,-103,,-2,-1,Lost
10955_P2,13,0,-235,-235,,-5,0,Lost
10976_P2,28,0,,,,,,Lost
10988_P2,18,0,-242,-242,,-5,0,Lost
10995_P2,20,0,-40,-40,79,-1,-1,Lost
11003_P2,7,0,,,,,,Lost
11021_P2,39,0,146,146,68,4,1,Lost
11043_P2,-23,0,24,24,,1,0,Lost
11046_P2,-7,0,107,107,,2,1,Lost
11062_P2,48,0,-20,-20,-20,0,0,Lost
11071_P2,73,0,34,34,34,1,1,Lost
219_P1,-3,0,-8166,-411,,-4,-1,Lost
227_P1,36,0,-8896,-692,,-17,-10,Lost
234_P1,-94,0,732,193,,4,4,Lost
292_P1,40,0,-12822,-1289,,-22,-6,Lost
327_P1,47,0,-1793,-894,3,-14,-5,Lost
399_P1,131,0,-1852,-543,,-13,-9,Lost
423_P1,32,0,-12044,-161,,3,2,Lost
456_P1,19,0,-5966,-456,0,-9,-6,Lost
473_P1,15,0,-6679,-689,,-13,-8,Lost
538_P1,258,0,-4397,-645,90,-13,-8,Lost
556_P1,6,0,7524,-145,27,-3,0,Lost
574_P1,53,0,-7207,-903,,-20,-11,Lost
579_P1,100,0,-2400,-778,,-16,-8,Lost
664_P1,64,0,-6848,-167,88,-3,-4,Lost
683_P1,36,0,-2265,-571,110,-11,-5,Lost
694_P1,113,0,-7614,-1217,84,-24,-10,Lost
766_P1,8,0,2814,-178,,-2,2,Lost
781_P1,27,0,-8695,42,13,-1,-1,Lost
803_P1,41,0,264,47,,1,1,Lost
848_P1,58,0,-2594,-271,,-5,0,Lost
873_P1,15,0,-7532,12,,-2,1,Lost
889_P1,19,0,-5345,84,-8,1,4,Lost
941_P1,4,0,-4233,-389,2,-7,-1,Lost
947_P1,29,0,480,-129,,-3,-3,Lost
962_P1,23,0,-4321,-281,17,-6,-4,Lost
1025_P1,29,0,-6010,-1353,,-26,-8,Lost
1037_P1,105,0,-226,202,,7,7,Lost
1135_P1,85,0,366,-176,,-5,-1,Lost
1143_P1,-161,0,302,69,,2,2,Lost
1198_P1,12,0,-1718,18,4,3,3,Lost
1220_P1,-76,0,3354,65,,2,0,Lost
1248_P1,31,0,-12108,-772,,-12,0,Lost
1327_P1,55,0,-1403,-999,,-21,-6,Lost
1343_P1,4,0,-3562,-217,,-4,-1,Lost
1370_P1,35,0,-11395,-1427,,-29,-10,Lost
1396_P1,21,0,-5269,-681,49,-18,-9,Lost
1400_P1,43,0,-2623,-333,98,-6,-5,Lost
1453_P1,-15,0,-5261,-701,,-11,-4,Lost
1511_P1,41,0,-1703,-82,,-2,-2,Lost
1546_P1,482,0,-2498,-1556,8,-29,-11,Lost
1555_P1,-44,0,-589,-19,-19,,,Lost
1583_P1,61,0,-850,-269,,-6,0,Lost
1662_P1,-280,0,7625,334,,9,7,Lost
1687_P1,30,0,-7273,-949,20,-23,-8,Lost
1688_P1,221,0,4846,-1093,-12,-26,-9,Lost
1700_P1,582,0,-5427,-241,40,-6,-4,Lost
1704_P1,14,0,405,185,,7,6,Lost
1784_P1,549,0,-570,-343,,-8,-4,Lost
1792_P1,218,0,-9891,-1333,,-26,-14,Lost
1950_P1,-13,0,6482,218,,6,3,Lost
1984_P1,107,0,-3272,-436,-6,-6,1,Lost
1993_P1,257,0,-2991,-1059,,-26,-13,Lost
2022_P1,712,0,-193,-29,,-1,-1,Lost
2040_P1,509,0,-2815,-195,-2,-5,-3,Lost
2175_P1,19,0,253,-13,,0,-1,Lost
2198_P1,18,0,-4462,5,,1,4,Lost
2211_P1,-18,0,2520,348,-63,6,4,Lost
2221_P1,-1,0,2835,-99,,-4,1,Lost
2285_P1,-517,0,-48,49,,2,1,Lost
2287_P1,-407,0,-164,-124,,-3,-1,Lost
2342_P1,11,0,-353,-158,,-3,-4,Lost
2382_P1,-7,0,5454,218,,5,5,Lost
2419_P1,-10,0,3894,-343,,-10,-4,Lost
2515_P1,71,0,-690,-276,,-6,-3,Lost
2516_P1,223,0,-5850,-1501,,-33,-14,Lost
2620_P1,143,0,-6693,-982,,-20,-8,Lost
2624_P1,34,0,-4692,-602,,-11,-5,Lost
2652_P1,-50,0,382,244,13,6,2,Lost
2698_P1,53,0,-55,,,,,Lost
2699_P1,408,0,-74,-74,,-2,-1,Lost
2700_P1,-547,0,76,20,,1,1,Lost
2716_P1,276,0,-6305,-931,7,-19,-9,Lost
2772_P1,166,0,,,,,,Lost
2781_P1,-114,0,-84,-53,,-2,-1,Lost
2801_P1,59,0,-4767,-1448,3,-36,-13,Lost
2829_P1,155,0,-217,-250,,-4,-3,Lost
3044_P1,-183,0,1719,613,,14,5,Lost
3067_P1,454,0,-8290,-1497,56,-30,-13,Lost
3102_P1,-226,0,,,,,,Lost
3224_P1,41,0,-69,-116,6,-2,0,Lost
3234_P1,-141,0,250,24,,0,1,Lost
3236_P1,162,0,-1149,-662,,-16,-7,Lost
3238_P1,59,0,4337,-175,,-5,-1,Lost
3284_P1,27,0,-6337,-1323,19,-26,-7,Lost
3290_P1,-13,0,841,-120,-2,1,1,Lost
3350_P1,16,0,1636,-555,,-15,-2,Lost
3352_P1,3,0,-2331,-415,,-10,-2,Lost
3390_P1,66,0,966,-520,2,-14,-8,Lost
3391_P1,233,0,-5979,-388,,-8,-3,Lost
3417_P1,-339,0,-3835,-40,-83,0,1,Lost
3429_P1,159,0,21,21,,1,1,Lost
3442_P1,-361,0,,,,,,Lost
3460_P1,171,0,-241,60,23,2,2,Lost
3489_P1,-5,0,-830,-14,,-1,8,Lost
3582_P1,132,0,-4753,-1059,81,-22,-8,Lost
3595_P1,-65,0,1343,1147,,23,8,Lost
3597_P1,80,0,32,79,,3,3,Lost
3681_P1,47,0,-177,-286,,-9,-2,Lost
3697_P1,-354,0,1545,532,,13,5,Lost
3860_P1,175,0,-589,-813,,-15,-4,Lost
3940_P1,196,0,-2187,-454,,-9,-7,Lost
4070_P1,104,0,-857,-253,13,-6,-3,Lost
4089_P1,156,0,-4847,-882,0,-19,-4,Lost
4109_P1,915,0,640,-75,33,-3,-1,Lost
4129_P1,-279,0,-6,-6,,1,0,Lost
4130_P1,-199,0,-39,-13,,0,1,Lost
4141_P1,-774,0,,,,,,Lost
4166_P1,109,0,-897,-667,,-14,-5,Lost
4167_P1,655,0,-5532,-2008,41,-35,-15,Lost
4186_P1,475,0,-4225,-842,55,-22,-9,Lost
4293_P1,-93,0,-114,70,,2,2,Lost
4345_P1,109,0,-663,-444,,-11,-4,Lost
4366_P1,105,0,-976,-1091,,-24,-6,Lost
4400_P1,310,0,-1082,-1031,-56,-23,-8,Lost
4468_P1,184,0,223,-1056,,-22,-7,Lost
4481_P1,122,0,-6687,-1684,88,-39,-9,Lost
4487_P1,14,0,-6442,789,,19,12,Lost
4505_P1,463,0,-1706,-595,,-13,-4,Lost
4517_P1,663,0,-8144,-1452,12,-30,-14,Lost
4522_P1,109,0,-7054,-1005,53,-22,-12,Lost
4541_P1,525,0,687,-776,,-17,-7,Lost
4564_P1,858,0,-437,-199,,-6,-3,Lost
4572_P1,56,0,-5419,-1659,15,-36,-17,Lost
4580_P1,78,0,-1471,-1356,-2,-31,-15,Lost
4615_P1,-20,0,-189,96,,3,2,Lost
4625_P1,978,0,-47,,,,,Lost
4651_P1,19,0,-5875,-802,94,-16,-6,Lost
4687_P1,74,0,-5457,-1209,85,-26,-6,Lost
4693_P1,45,0,-6141,-1402,89,-23,-5,Lost
4704_P1,16,0,-257,-61,,-2,-1,Lost
4766_P1,758,0,,,,,,Lost
4880_P1,68,0,-3440,-753,-2,-16,-11,Lost
4889_P1,143,0,-8883,-1645,0,-30,-7,Lost
5000_P1,111,0,-2168,-682,,-17,-6,Lost
5001_P1,30,0,240,-1186,,-25,-4,Lost
5007_P1,23,0,-4614,-817,,-21,-5,Lost
5008_P1,21,0,-38,-203,,-5,2,Lost
5018_P1,95,0,-2585,-434,,-6,-3,Lost
5046_P1,2,0,1957,420,,3,4,Lost
5051_P1,-37,0,3922,835,,25,10,Lost
5067_P1,23,0,-2390,-200,-17,1,7,Lost
